,DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
374,2020-05-19 07:45:00,25.05,31.11,0.24,7064.1399999999985,71962.42
375,2020-05-19 08:00:00,25.18,30.78,0.13,3992.22,40769.529999999984
376,2020-05-19 08:15:00,25.19,30.11,0.19,5829.21,59409.69
377,2020-05-19 08:30:00,25.62,33.97,0.3,9133.080000000002,93036.73
378,2020-05-19 08:45:00,25.79,34.82,0.27,8597.32,87568.18000000001
379,2020-05-19 09:00:00,26.12,36.86,0.39,12015.69,122603.04
380,2020-05-19 09:15:00,26.5,39.64,0.42,13291.069999999998,135656.14
381,2020-05-19 09:30:00,27.32,45.74,0.65,17974.91,183718.48
382,2020-05-19 09:45:00,27.52,46.13,0.53,15068.73,153898.96
383,2020-05-19 10:00:00,27.61,43.15,0.49,13941.180000000002,142343.07
384,2020-05-19 10:15:00,27.71,43.05,0.59,16859.519999999997,172335.22999999998
385,2020-05-19 10:30:00,27.89,44.4,0.51,15028.4,153579.07000000007
386,2020-05-19 10:45:00,27.82,43.86,0.6,17947.280000000002,183547.82
387,2020-05-19 11:00:00,28.2,48.01,0.81,22248.73,227860.06
388,2020-05-19 11:15:00,28.48,47.69,0.5,15549.05,158922.46999999994
389,2020-05-19 11:30:00,28.08,40.73,0.28,8755.23,89116.26
390,2020-05-19 12:30:00,29.64,49.08,0.74,21206.960000000006,216902.33
391,2020-05-19 12:45:00,29.95,51.41,0.84,24603.560000000005,252043.0
392,2020-05-19 13:00:00,30.11,51.85,0.7,21094.76,215824.43
393,2020-05-19 13:15:00,29.91,49.46,0.55,16601.5,169603.52000000002
394,2020-05-19 13:30:00,29.6,44.51,0.53,16405.420000000002,167582.15999999995
395,2020-05-19 13:45:00,29.99,48.14,0.72,21658.15,221511.5
396,2020-05-19 14:00:00,29.91,49.19,0.64,19443.31,198758.14
397,2020-05-19 14:15:00,30.11,49.46,0.68,20507.98,209733.64
398,2020-05-19 14:30:00,30.3,50.36,0.73,21840.56,223393.16000000003
399,2020-05-19 14:45:00,30.37,50.1,0.7,20814.47,212843.57
400,2020-05-19 15:00:00,30.22,46.66,0.53,15879.069999999994,162192.96999999994
401,2020-05-19 15:15:00,30.04,43.32,0.43,13037.45,133047.06
402,2020-05-19 15:30:00,29.79,40.9,0.45,14049.470000000005,143420.86
403,2020-05-19 15:45:00,29.76,40.83,0.38,11728.37,119640.11999999998
404,2020-05-19 16:00:00,29.77,40.7,0.46,14013.22,143051.93000000002
405,2020-05-19 16:15:00,29.91,41.19,0.39,11412.99,116418.55000000002
406,2020-05-19 20:00:00,22.39,20.06,0.0,0.0,0.0
407,2020-05-19 20:15:00,22.86,20.23,0.0,0.0,0.0
408,2020-05-19 20:30:00,23.4,20.62,0.0,0.0,0.0
409,2020-05-19 20:45:00,23.87,21.1,0.0,0.0,0.0
410,2020-05-19 21:00:00,24.02,21.45,0.0,0.0,0.0
411,2020-05-19 21:15:00,24.0,21.46,0.0,0.0,0.0
412,2020-05-19 21:30:00,23.94,21.39,0.0,0.0,0.0
413,2020-05-19 21:45:00,23.82,21.25,0.0,0.0,0.0
414,2020-05-19 22:00:00,23.67,21.18,0.0,0.0,0.0
415,2020-05-19 22:15:00,23.7,21.56,0.0,0.0,0.0
416,2020-05-19 22:30:00,23.56,21.32,0.0,0.0,0.0
417,2020-05-19 22:45:00,23.39,21.11,0.0,0.0,0.0
418,2020-05-19 23:00:00,23.23,20.72,0.0,0.0,0.0
419,2020-05-19 23:15:00,22.92,20.37,0.0,0.0,0.0
420,2020-05-19 23:30:00,22.79,20.33,0.0,0.0,0.0
421,2020-05-19 23:45:00,22.64,20.3,0.0,0.0,0.0
422,2020-05-20 00:00:00,22.47,20.11,0.0,0.0,0.0
423,2020-05-20 00:15:00,22.26,20.11,0.0,0.0,0.0
424,2020-05-20 00:30:00,22.22,20.21,0.0,0.0,0.0
425,2020-05-20 00:45:00,22.22,20.01,0.0,0.0,0.0
426,2020-05-20 01:00:00,22.19,20.04,0.0,0.0,0.0
427,2020-05-20 01:15:00,22.18,20.0,0.0,0.0,0.0
428,2020-05-20 01:30:00,22.12,19.72,0.0,0.0,0.0
429,2020-05-20 01:45:00,22.16,19.8,0.0,0.0,0.0
430,2020-05-20 02:00:00,22.18,19.73,0.0,0.0,0.0
431,2020-05-20 02:15:00,21.97,19.44,0.0,0.0,0.0
432,2020-05-20 02:30:00,21.96,19.38,0.0,0.0,0.0
433,2020-05-20 02:45:00,21.94,19.3,0.0,0.0,0.0
434,2020-05-20 03:00:00,21.92,19.33,0.0,0.0,0.0
435,2020-05-20 03:15:00,22.01,19.46,0.0,0.0,0.0
436,2020-05-20 03:30:00,22.01,19.52,0.0,0.0,0.0
437,2020-05-20 03:45:00,22.11,19.5,0.0,0.0,0.0
438,2020-05-20 04:00:00,22.13,19.52,0.0,0.0,0.0
439,2020-05-20 04:15:00,22.16,19.55,0.0,0.0,0.0
440,2020-05-20 04:30:00,22.12,19.46,0.0,0.0,0.0
441,2020-05-20 04:45:00,22.08,19.35,0.0,0.0,0.0
442,2020-05-20 05:00:00,21.99,19.17,0.0,0.0,0.0
443,2020-05-20 05:15:00,22.01,19.15,0.0,0.0,0.0
444,2020-05-20 05:30:00,21.88,18.82,0.0,0.0,0.0
445,2020-05-20 05:45:00,21.51,18.49,0.0,0.0,0.0
446,2020-05-20 06:00:00,21.35,18.81,0.01,214.92,2225.850000000001
447,2020-05-20 06:15:00,21.71,19.54,0.03,917.87,9490.53
448,2020-05-20 06:30:00,22.0,20.09,0.05,1510.39,15588.820000000005
449,2020-05-20 06:45:00,22.16,20.62,0.07,2065.54,21262.33
450,2020-05-20 07:00:00,22.5,21.74,0.13,3492.82,35721.47
451,2020-05-20 07:15:00,22.94,23.9,0.2,5417.4299999999985,55237.56000000001
452,2020-05-20 07:30:00,23.43,26.33,0.26,7418.580000000001,75476.57999999999
453,2020-05-20 07:45:00,23.92,28.77,0.33,9282.329999999998,94528.62
454,2020-05-20 08:00:00,24.47,31.94,0.39,11258.41,114844.07
455,2020-05-20 08:15:00,25.12,35.99,0.44,12735.149999999998,129962.58
456,2020-05-20 08:30:00,25.56,38.25,0.5,14616.160000000002,149227.55
457,2020-05-20 08:45:00,26.21,40.4,0.51,15052.230000000005,153696.11
458,2020-05-20 09:00:00,26.47,41.66,0.58,16942.87,173085.32
459,2020-05-20 09:15:00,26.92,43.72,0.61,18104.41,185002.85000000003
460,2020-05-20 09:30:00,27.2,44.11,0.64,18776.17,191898.24
461,2020-05-20 09:45:00,27.84,46.54,0.7,20560.2,210226.39
462,2020-05-20 10:00:00,28.08,48.34,0.75,21938.53,224394.97
463,2020-05-20 10:15:00,28.28,49.19,0.81,23596.950000000004,241515.68
464,2020-05-20 10:30:00,28.75,51.55,0.81,23503.97,240522.38
465,2020-05-20 10:45:00,28.99,51.48,0.81,23708.109999999993,242660.43
466,2020-05-20 11:00:00,29.32,52.13,0.85,24704.1,253123.53
467,2020-05-20 11:15:00,29.74,53.65,0.9,25928.65,265878.41
468,2020-05-20 11:30:00,29.88,54.35,0.94,26904.77,275921.84
469,2020-05-20 11:45:00,30.19,56.65,0.91,26246.68,269093.18000000005
470,2020-05-20 12:00:00,30.52,56.8,0.97,27154.98,278431.63
471,2020-05-20 12:15:00,30.93,58.7,0.98,27515.05,282200.81
472,2020-05-20 12:30:00,31.3,59.37,0.97,27383.02,280843.85
473,2020-05-20 12:45:00,31.34,58.69,0.97,27250.500000000004,279474.26
474,2020-05-20 13:00:00,31.39,56.83,0.9,24815.980000000003,254341.54
475,2020-05-20 13:15:00,31.53,56.28,0.9,26105.95,267673.96
476,2020-05-20 17:30:00,29.31,31.84,0.14,3987.0000000000014,40675.0
477,2020-05-20 17:45:00,28.99,31.09,0.11,3334.01,34105.93
478,2020-05-20 18:00:00,28.52,29.69,0.06,1767.9199999999994,18219.94
479,2020-05-20 18:15:00,27.97,27.49,0.03,764.9900000000001,7915.010000000001
480,2020-05-20 18:30:00,27.51,25.83,0.0,107.95,1118.5800000000004
481,2020-05-20 18:45:00,27.11,24.69,0.0,0.0,0.0
482,2020-05-20 19:00:00,26.72,24.05,0.0,0.0,0.0
483,2020-05-20 19:15:00,26.32,23.77,0.0,0.0,0.0
484,2020-05-20 19:30:00,26.06,23.38,0.0,0.0,0.0
485,2020-05-20 19:45:00,25.84,23.01,0.0,0.0,0.0
486,2020-05-20 20:00:00,25.68,22.69,0.0,0.0,0.0
487,2020-05-20 20:15:00,25.52,22.43,0.0,0.0,0.0
488,2020-05-20 20:30:00,25.28,22.44,0.0,0.0,0.0
489,2020-05-20 20:45:00,25.1,22.32,0.0,0.0,0.0
490,2020-05-20 21:00:00,24.92,22.04,0.0,0.0,0.0
491,2020-05-20 21:15:00,24.82,22.01,0.0,0.0,0.0
492,2020-05-20 21:30:00,24.7,21.88,0.0,0.0,0.0
493,2020-05-20 21:45:00,24.5,21.57,0.0,0.0,0.0
494,2020-05-20 22:00:00,24.38,21.52,0.0,0.0,0.0
495,2020-05-20 22:15:00,24.24,21.52,0.0,0.0,0.0
496,2020-05-20 22:30:00,24.15,21.46,0.0,0.0,0.0
497,2020-05-20 22:45:00,24.0,21.27,0.0,0.0,0.0
498,2020-05-21 07:45:00,23.53,30.4,0.32,7494.9,76297.85
499,2020-05-21 08:00:00,23.97,33.12,0.36,9250.5,94341.83
500,2020-05-21 08:15:00,24.45,36.01,0.4,12291.13,125416.72
501,2020-05-21 08:30:00,25.06,39.49,0.45,13966.53,142573.37
502,2020-05-21 08:45:00,25.48,42.19,0.56,16172.9,165187.42
503,2020-05-21 09:00:00,26.19,45.97,0.63,17620.920000000002,180044.14
504,2020-05-21 09:15:00,26.82,48.75,0.68,18832.86,192497.15
505,2020-05-21 09:30:00,27.49,49.73,0.73,21140.09,216186.33
506,2020-05-21 09:45:00,27.69,51.03,0.77,21510.54,220058.46
507,2020-05-21 10:00:00,28.21,53.52,0.7,13093.88,133977.29
508,2020-05-21 10:15:00,28.13,46.87,0.5,15280.86,156213.10000000006
509,2020-05-21 10:30:00,28.66,51.68,0.82,20682.8,211775.98
510,2020-05-21 10:45:00,28.85,51.8,0.75,22675.65,232255.98
511,2020-05-21 11:00:00,29.21,53.29,0.72,22215.910000000003,227503.45
512,2020-05-21 11:15:00,29.6,56.44,1.04,27497.29,281954.92
513,2020-05-21 11:30:00,30.13,61.46,1.03,26801.03,274796.82
514,2020-05-21 11:45:00,30.49,60.05,0.89,25476.78,261127.76
515,2020-05-21 12:00:00,30.68,57.42,0.89,23022.42,235841.26
516,2020-05-21 12:15:00,30.8,58.65,0.89,24017.62,246090.28
517,2020-05-21 12:30:00,30.55,50.88,0.58,17022.36,174020.39999999994
518,2020-05-21 12:45:00,30.86,51.89,0.75,21468.73,219852.51
519,2020-05-21 13:00:00,31.39,54.49,0.8,21718.42,222422.2
520,2020-05-21 13:15:00,31.35,55.91,0.96,27574.49,282772.32
521,2020-05-21 13:30:00,31.72,57.43,0.78,22841.23,234033.78
522,2020-05-21 13:45:00,31.69,55.7,0.86,23206.02,237779.08
523,2020-05-21 14:00:00,32.05,56.43,0.74,21565.3,220906.94999999995
524,2020-05-21 14:15:00,31.87,50.85,0.63,17651.829999999998,180643.36
525,2020-05-21 14:30:00,31.82,47.85,0.46,15224.659999999998,155589.99000000002
526,2020-05-21 14:45:00,31.72,46.18,0.61,17829.7,182315.62
527,2020-05-21 15:00:00,32.33,52.99,0.74,21476.99,219721.16
528,2020-05-21 15:15:00,31.93,46.44,0.36,11143.36,113635.97000000002
529,2020-05-21 15:30:00,32.07,46.25,0.56,16031.700000000004,163751.61
530,2020-05-21 15:45:00,32.15,45.15,0.37,11498.260000000002,117273.75
531,2020-05-21 16:00:00,31.6,40.34,0.27,8509.640000000001,86612.56999999999
532,2020-05-21 16:15:00,31.03,37.63,0.24,7331.450000000003,74587.72
533,2020-05-21 16:30:00,30.71,37.02,0.3,9367.75,95422.73
534,2020-05-21 16:45:00,30.44,36.4,0.17,5326.27,54294.7
535,2020-05-21 17:00:00,29.9,31.91,0.07,2278.08,23437.73
536,2020-05-21 17:15:00,29.53,29.72,0.05,1619.36,16700.260000000002
537,2020-05-21 17:30:00,29.04,28.57,0.04,1254.3600000000004,12960.510000000002
538,2020-05-21 17:45:00,28.66,27.83,0.03,927.36,9592.08
539,2020-05-21 18:00:00,27.73,26.89,0.02,657.3899999999999,6804.9
540,2020-05-21 20:15:00,25.36,23.09,0.0,0.0,0.0
541,2020-05-21 20:30:00,25.1,22.88,0.0,0.0,0.0
542,2020-05-21 20:45:00,24.87,22.62,0.0,0.0,0.0
543,2020-05-21 21:00:00,24.68,22.34,0.0,0.0,0.0
544,2020-05-21 21:15:00,24.48,22.17,0.0,0.0,0.0
545,2020-05-21 21:30:00,24.41,22.1,0.0,0.0,0.0
546,2020-05-21 21:45:00,24.37,22.04,0.0,0.0,0.0
547,2020-05-21 22:00:00,24.26,21.82,0.0,0.0,0.0
548,2020-05-21 22:15:00,24.2,21.67,0.0,0.0,0.0
549,2020-05-21 22:30:00,24.09,21.49,0.0,0.0,0.0
550,2020-05-21 22:45:00,24.0,21.37,0.0,0.0,0.0
551,2020-05-21 23:00:00,23.98,21.3,0.0,0.0,0.0
552,2020-05-21 23:15:00,23.92,21.2,0.0,0.0,0.0
553,2020-05-21 23:30:00,23.89,21.13,0.0,0.0,0.0
554,2020-05-21 23:45:00,23.86,21.16,0.0,0.0,0.0
555,2020-05-22 00:00:00,23.76,21.24,0.0,0.0,0.0
556,2020-05-22 00:15:00,23.68,21.19,0.0,0.0,0.0
557,2020-05-22 00:30:00,23.59,21.2,0.0,0.0,0.0
558,2020-05-22 00:45:00,23.48,21.24,0.0,0.0,0.0
559,2020-05-22 01:00:00,23.47,21.84,0.0,0.0,0.0
560,2020-05-22 01:15:00,23.53,22.24,0.0,0.0,0.0
561,2020-05-22 01:30:00,23.54,22.08,0.0,0.0,0.0
562,2020-05-22 01:45:00,23.49,22.24,0.0,0.0,0.0
563,2020-05-22 02:00:00,23.44,22.39,0.0,0.0,0.0
564,2020-05-22 02:15:00,23.45,22.46,0.0,0.0,0.0
565,2020-05-22 02:30:00,23.41,22.29,0.0,0.0,0.0
566,2020-05-22 02:45:00,23.41,22.12,0.0,0.0,0.0
567,2020-05-22 03:00:00,23.3,21.84,0.0,0.0,0.0
568,2020-05-22 03:15:00,23.08,21.35,0.0,0.0,0.0
569,2020-05-22 03:30:00,23.08,21.29,0.0,0.0,0.0
570,2020-05-22 03:45:00,23.01,21.33,0.0,0.0,0.0
571,2020-05-22 04:00:00,22.94,21.27,0.0,0.0,0.0
572,2020-05-22 04:15:00,23.02,21.39,0.0,0.0,0.0
573,2020-05-22 04:30:00,22.98,21.45,0.0,0.0,0.0
574,2020-05-22 04:45:00,22.94,21.42,0.0,0.0,0.0
575,2020-05-22 05:00:00,22.91,21.4,0.0,0.0,0.0
576,2020-05-22 05:15:00,22.86,21.45,0.0,0.0,0.0
577,2020-05-22 05:30:00,22.82,21.41,0.0,0.0,0.0
578,2020-05-22 05:45:00,22.8,21.34,0.0,0.0,0.0
579,2020-05-22 06:00:00,22.82,21.61,0.02,469.12,4856.43
580,2020-05-22 06:15:00,22.98,22.2,0.04,1213.13,12535.93
581,2020-05-22 06:30:00,23.22,22.82,0.06,1913.51,19705.76
582,2020-05-22 06:45:00,23.37,23.91,0.09,2542.0,26140.25
583,2020-05-22 07:00:00,23.43,24.74,0.11,3448.660000000001,35307.46
584,2020-05-22 07:15:00,23.83,28.03,0.28,7642.839999999997,77813.91
585,2020-05-22 07:30:00,24.38,32.16,0.36,9752.9,99356.08000000002
586,2020-05-22 07:45:00,24.83,33.84,0.35,9451.7,96299.41
587,2020-05-22 08:00:00,25.09,35.56,0.39,10847.43,110637.54
588,2020-05-22 08:15:00,25.26,37.19,0.36,10159.73,103632.55
589,2020-05-22 08:30:00,25.15,32.84,0.19,5637.37,57482.19
590,2020-05-22 08:45:00,25.31,32.38,0.27,8338.45,84887.51
591,2020-05-22 09:00:00,25.96,35.65,0.37,11014.16,112328.18
592,2020-05-22 09:15:00,26.41,37.53,0.39,12195.81,124451.39
593,2020-05-22 09:30:00,26.93,39.87,0.44,13842.830000000002,141311.96
594,2020-05-22 09:45:00,27.17,39.34,0.38,11609.82,118421.61999999998
595,2020-05-22 10:00:00,27.59,42.07,0.54,14820.01,151447.30000000002
596,2020-05-22 10:15:00,27.88,42.97,0.64,20271.24,207550.82
597,2020-05-22 10:30:00,28.15,44.69,0.42,12281.79,125350.58
598,2020-05-22 10:45:00,28.07,42.75,0.71,18134.63,185545.17
599,2020-05-22 11:00:00,28.88,50.25,0.61,17375.3,177744.58999999997
600,2020-05-22 11:15:00,28.86,44.39,0.55,16535.28,169112.01
601,2020-05-22 11:30:00,29.77,52.59,1.0,27308.19000000001,279969.01
602,2020-05-22 11:45:00,30.58,60.63,1.05,26879.82,275556.54
603,2020-05-22 12:00:00,30.82,62.21,1.03,27677.36,283826.61999999994
604,2020-05-22 12:15:00,30.75,57.93,0.81,21636.89,221449.33
605,2020-05-22 12:30:00,30.92,54.4,0.76,20300.38,207784.18
606,2020-05-22 12:45:00,31.41,55.89,0.92,24282.63,248848.68
607,2020-05-22 13:00:00,31.32,54.86,0.81,23066.480000000003,235013.61000000004
608,2020-05-22 13:15:00,31.9,58.45,0.83,24029.840000000004,246269.06000000003
609,2020-05-22 13:30:00,31.85,57.86,0.81,23499.660000000003,240790.47
610,2020-05-22 13:45:00,31.63,53.53,0.69,19344.04,198059.95000000004
611,2020-05-22 14:00:00,31.88,54.66,0.76,21292.65,218127.43
612,2020-05-22 14:15:00,32.31,55.09,0.61,18061.050000000007,184814.1
613,2020-05-22 14:30:00,32.15,52.97,0.81,23295.43,238468.77
614,2020-05-22 14:45:00,32.8,56.02,0.78,22520.0,230378.3
615,2020-05-22 15:00:00,33.0,55.63,0.73,20633.31,210988.16
616,2020-05-22 15:15:00,32.57,51.3,0.47,13937.46,142292.61
617,2020-05-22 15:30:00,32.31,43.59,0.35,9225.419999999998,94029.05999999998
618,2020-05-22 15:45:00,32.01,43.13,0.32,9826.44,100138.92
619,2020-05-22 16:00:00,31.3,39.08,0.22,6892.13,70111.81000000001
620,2020-05-22 16:15:00,30.8,37.03,0.2,5992.01,61082.53
621,2020-05-22 16:30:00,30.21,34.96,0.16,4807.93,49037.89999999999
622,2020-05-22 16:45:00,29.85,33.62,0.14,4161.190000000001,42450.05
623,2020-05-22 17:00:00,29.57,32.48,0.11,3467.86,35424.01
624,2020-05-22 17:15:00,29.3,31.36,0.08,2558.0600000000004,26301.15
625,2020-05-22 17:30:00,29.1,30.15,0.06,1710.0400000000006,17627.35
626,2020-05-22 17:45:00,28.83,29.1,0.04,1090.24,11269.359999999995
627,2020-05-22 18:00:00,28.51,28.12,0.02,598.66,6197.72
628,2020-05-22 18:15:00,28.18,27.25,0.01,237.36,2459.07
629,2020-05-22 18:30:00,28.04,26.63,0.0,0.0,0.0
630,2020-05-22 20:30:00,26.65,24.93,0.0,0.0,0.0
631,2020-05-22 20:45:00,26.53,24.91,0.0,0.0,0.0
632,2020-05-22 21:00:00,26.48,24.96,0.0,0.0,0.0
633,2020-05-22 21:15:00,26.42,25.21,0.0,0.0,0.0
634,2020-05-22 21:30:00,26.35,25.23,0.0,0.0,0.0
635,2020-05-22 21:45:00,24.9,24.78,0.0,0.0,0.0
636,2020-05-22 22:00:00,23.98,23.4,0.0,0.0,0.0
637,2020-05-22 22:15:00,23.56,22.71,0.0,0.0,0.0
638,2020-05-22 22:30:00,23.55,22.65,0.0,0.0,0.0
639,2020-05-22 22:45:00,23.21,21.72,0.0,0.0,0.0
640,2020-05-22 23:00:00,22.36,20.86,0.0,0.0,0.0
641,2020-05-22 23:15:00,21.64,20.33,0.0,0.0,0.0
642,2020-05-22 23:30:00,21.56,20.21,0.0,0.0,0.0
643,2020-05-22 23:45:00,21.61,20.35,0.0,0.0,0.0
644,2020-05-23 00:00:00,21.72,20.47,0.0,0.0,0.0
645,2020-05-23 00:15:00,21.71,20.6,0.0,0.0,0.0
646,2020-05-23 00:30:00,21.62,20.55,0.0,0.0,0.0
647,2020-05-23 00:45:00,21.58,20.51,0.0,0.0,0.0
648,2020-05-23 01:00:00,21.46,20.41,0.0,0.0,0.0
649,2020-05-23 01:15:00,21.47,20.32,0.0,0.0,0.0
650,2020-05-23 01:30:00,21.53,20.32,0.0,0.0,0.0
651,2020-05-23 01:45:00,21.67,20.44,0.0,0.0,0.0
652,2020-05-23 02:00:00,21.74,20.5,0.0,0.0,0.0
653,2020-05-23 02:15:00,21.77,20.56,0.0,0.0,0.0
654,2020-05-23 02:30:00,21.85,20.59,0.0,0.0,0.0
655,2020-05-23 02:45:00,21.89,20.53,0.0,0.0,0.0
656,2020-05-23 03:00:00,21.88,20.39,0.0,0.0,0.0
657,2020-05-23 03:15:00,21.9,20.63,0.0,0.0,0.0
658,2020-05-23 03:30:00,21.96,20.91,0.0,0.0,0.0
659,2020-05-23 03:45:00,22.03,21.03,0.0,0.0,0.0
660,2020-05-23 04:00:00,22.13,21.09,0.0,0.0,0.0
661,2020-05-23 04:15:00,22.14,21.17,0.0,0.0,0.0
662,2020-05-23 04:30:00,22.05,21.14,0.0,0.0,0.0
663,2020-05-23 04:45:00,21.97,21.07,0.0,0.0,0.0
664,2020-05-23 05:00:00,21.92,21.01,0.0,0.0,0.0
665,2020-05-23 06:45:00,22.34,22.09,0.05,1419.48,14655.71
666,2020-05-23 07:00:00,22.41,22.99,0.07,2173.41,22367.56
667,2020-05-23 07:15:00,22.74,24.9,0.15,4469.71,45620.83
668,2020-05-23 07:30:00,23.2,27.91,0.23,6914.210000000001,70359.76
669,2020-05-23 07:45:00,23.52,30.98,0.27,8061.17,82024.41999999997
670,2020-05-23 08:00:00,23.9,33.29,0.32,9556.58,97364.94
671,2020-05-23 08:15:00,24.71,38.04,0.49,14317.14,146181.66999999998
672,2020-05-23 08:30:00,25.81,43.59,0.59,16905.38,172697.83
673,2020-05-23 08:45:00,26.37,43.81,0.57,16490.989999999998,168447.51
674,2020-05-23 09:00:00,26.85,44.58,0.61,17682.56,180673.18
675,2020-05-23 09:15:00,27.27,46.69,0.66,19113.07,195359.41
676,2020-05-23 09:30:00,27.64,47.79,0.62,17471.01,178540.51
677,2020-05-23 09:45:00,27.7,45.23,0.71,19630.25,200807.55
678,2020-05-23 10:00:00,28.07,48.96,0.67,19438.160000000003,198754.72
679,2020-05-23 10:15:00,28.02,47.41,0.64,18929.53,193530.78
680,2020-05-23 10:30:00,28.12,48.69,0.61,18808.36,192341.74
681,2020-05-23 10:45:00,28.6,49.08,0.82,21100.99,216072.61
682,2020-05-23 11:00:00,28.87,52.9,0.8,22472.74,230190.68
683,2020-05-23 11:15:00,29.5,56.46,0.97,26868.619999999995,275524.19
684,2020-05-23 11:30:00,30.03,59.88,0.98,27225.09,279175.9
685,2020-05-23 11:45:00,30.45,60.19,1.0,27585.08,282893.61
686,2020-05-23 12:00:00,30.61,58.55,0.96,26966.81,276528.29
687,2020-05-23 12:15:00,31.27,63.34,1.11,28516.91,292463.35
688,2020-05-23 12:30:00,31.13,65.55,0.95,25656.24,262909.53
689,2020-05-23 12:45:00,31.11,58.53,0.67,19347.43,197767.48
690,2020-05-23 13:00:00,31.3,55.54,0.79,23148.27,236972.02
691,2020-05-23 13:15:00,32.27,58.09,0.89,24999.85,256147.41
692,2020-05-23 13:30:00,32.17,59.1,0.94,25824.1,264777.29
693,2020-05-23 13:45:00,32.82,62.58,0.99,26860.41,275449.73
694,2020-05-23 14:00:00,33.14,60.39,0.78,22209.56,227347.06
695,2020-05-23 14:15:00,32.61,53.16,0.59,17363.99,177404.73
696,2020-05-23 14:30:00,32.75,51.33,0.55,16203.24,165497.96000000002
697,2020-05-23 14:45:00,32.6,48.28,0.51,15398.62,157248.78
698,2020-05-23 15:00:00,32.41,46.37,0.4,12773.39,130365.81
699,2020-05-23 15:15:00,32.66,46.35,0.49,16339.430000000002,166923.17
700,2020-05-23 15:30:00,33.29,49.76,0.63,19228.070000000003,196542.0
701,2020-05-23 15:45:00,33.34,49.51,0.54,16075.030000000002,164185.19999999998
702,2020-05-23 16:00:00,33.42,48.91,0.49,14006.47,142984.86
703,2020-05-23 16:15:00,32.67,47.12,0.45,12652.05,129104.75
704,2020-05-23 16:30:00,32.16,43.64,0.39,11892.23,121328.99
705,2020-05-23 16:45:00,31.89,41.18,0.3,8733.509999999998,88899.28
706,2020-05-23 17:00:00,31.27,37.79,0.25,7164.69,72905.04000000001
707,2020-05-23 17:15:00,30.81,35.77,0.21,6049.09,61653.14
708,2020-05-23 17:30:00,30.17,33.88,0.15,4381.88,44697.24000000001
709,2020-05-23 17:45:00,29.63,32.23,0.11,3374.8900000000012,34506.73
710,2020-05-23 18:00:00,29.49,31.52,0.09,2791.68,28668.090000000004
711,2020-05-23 18:15:00,29.02,29.91,0.04,1223.82,12637.03
712,2020-05-23 18:30:00,28.47,27.99,0.01,69.19,717.3100000000003
713,2020-05-23 18:45:00,28.14,26.83,0.0,0.0,0.0
714,2020-05-23 19:00:00,27.83,26.22,0.0,0.0,0.0
715,2020-05-23 19:15:00,27.59,25.79,0.0,0.0,0.0
716,2020-05-23 19:30:00,27.35,25.63,0.0,0.0,0.0
717,2020-05-23 19:45:00,27.17,25.59,0.0,0.0,0.0
718,2020-05-23 20:00:00,26.93,25.4,0.0,0.0,0.0
719,2020-05-23 20:15:00,26.74,25.14,0.0,0.0,0.0
720,2020-05-23 20:30:00,26.54,24.72,0.0,0.0,0.0
721,2020-05-23 20:45:00,26.38,24.44,0.0,0.0,0.0
722,2020-05-23 21:00:00,26.25,24.09,0.0,0.0,0.0
723,2020-05-23 21:15:00,26.09,23.79,0.0,0.0,0.0
724,2020-05-23 21:30:00,26.04,24.02,0.0,0.0,0.0
725,2020-05-23 22:00:00,25.77,23.73,0.0,0.0,0.0
726,2020-05-23 22:15:00,25.65,23.45,0.0,0.0,0.0
727,2020-05-23 22:30:00,25.49,23.1,0.0,0.0,0.0
728,2020-05-23 22:45:00,25.34,22.98,0.0,0.0,0.0
729,2020-05-23 23:00:00,25.13,22.68,0.0,0.0,0.0
730,2020-05-23 23:15:00,24.97,22.49,0.0,0.0,0.0
731,2020-05-23 23:30:00,24.84,22.51,0.0,0.0,0.0
732,2020-05-23 23:45:00,24.82,22.47,0.0,0.0,0.0
733,2020-05-24 00:00:00,24.69,22.18,0.0,0.0,0.0
734,2020-05-24 00:15:00,24.54,21.89,0.0,0.0,0.0
735,2020-05-24 00:30:00,24.33,21.63,0.0,0.0,0.0
736,2020-05-24 00:45:00,24.25,21.66,0.0,0.0,0.0
737,2020-05-24 01:00:00,24.22,21.78,0.0,0.0,0.0
738,2020-05-24 01:15:00,24.21,21.77,0.0,0.0,0.0
739,2020-05-24 01:30:00,24.31,22.22,0.0,0.0,0.0
740,2020-05-24 01:45:00,24.47,22.92,0.0,0.0,0.0
741,2020-05-24 02:00:00,24.57,23.15,0.0,0.0,0.0
742,2020-05-24 02:15:00,24.61,22.75,0.0,0.0,0.0
743,2020-05-24 02:30:00,24.4,22.16,0.0,0.0,0.0
744,2020-05-24 02:45:00,24.1,21.32,0.0,0.0,0.0
745,2020-05-24 03:00:00,24.01,21.19,0.0,0.0,0.0
746,2020-05-24 03:15:00,23.98,21.25,0.0,0.0,0.0
747,2020-05-24 03:30:00,23.97,21.36,0.0,0.0,0.0
748,2020-05-24 03:45:00,23.96,21.6,0.0,0.0,0.0
749,2020-05-24 04:00:00,23.92,21.47,0.0,0.0,0.0
750,2020-05-24 04:15:00,23.9,21.49,0.0,0.0,0.0
